itemid,type,snmp_community,snmp_oid,hostid,name,key_,delay,history,trends,status,value_type,trapper_hosts,units,multiplier,delta,snmpv3_securityname,snmpv3_securitylevel,snmpv3_authpassphrase,snmpv3_privpassphrase,formula,error,lastlogsize,logtimefmt,templateid,valuemapid,delay_flex,params,ipmi_sensor,data_type,authtype,username,password,publickey,privatekey,mtime,flags,filter,interfaceid,port,description,inventory_link,lifetime,snmpv3_authprotocol,snmpv3_privprotocol,state,snmpv3_contextname
23599,3,,,10089,"Disk device discovery","vmware.vm.vfs.dev.discovery[{$URL},{HOST.HOST}]",3600,90,365,0,4,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,1,:,NULL,,"Discovery of all disk devices.",0,30,0,0,0,
23600,3,,,10089,"Network device discovery","vmware.vm.net.if.discovery[{$URL},{HOST.HOST}]",3600,90,365,0,4,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,1,:,NULL,,"Discovery of all network devices.",0,30,0,0,0,
23601,3,,,10089,"Average number of bytes read from {#DISKDESC}","vmware.vm.vfs.dev.read[{$URL},{HOST.HOST},{#DISKNAME},bps]",60,90,365,0,3,,Bps,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,2,,NULL,,,0,30,0,0,0,
23602,3,,,10089,"Average number of bytes written to {#DISKDESC}","vmware.vm.vfs.dev.write[{$URL},{HOST.HOST},{#DISKNAME},bps]",60,90,365,0,3,,Bps,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,2,,NULL,,,0,30,0,0,0,
23603,3,,,10089,"Average number of reads from {#DISKDESC}","vmware.vm.vfs.dev.read[{$URL},{HOST.HOST},{#DISKNAME},ops]",60,90,365,0,3,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,2,,NULL,,,0,30,0,0,0,
23604,3,,,10089,"Average number of writes to {#DISKDESC}","vmware.vm.vfs.dev.write[{$URL},{HOST.HOST},{#DISKNAME},ops]",60,90,365,0,3,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,2,,NULL,,,0,30,0,0,0,
23605,3,,,10089,"Number of packets received on {#IFDESC}","vmware.vm.net.if.in[{$URL},{HOST.HOST},{#IFNAME},pps]",60,90,365,0,3,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,2,,NULL,,,0,30,0,0,0,
23606,3,,,10089,"Number of packets transmitted on {#IFDESC}","vmware.vm.net.if.out[{$URL},{HOST.HOST},{#IFNAME},pps]",60,90,365,0,3,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,2,,NULL,,,0,30,0,0,0,
23607,3,,,10089,"Number of bytes received on {#IFDESC}","vmware.vm.net.if.in[{$URL},{HOST.HOST},{#IFNAME},bps]",60,90,365,0,3,,Bps,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,2,,NULL,,,0,30,0,0,0,
23608,3,,,10089,"Number of bytes transmitted on {#IFDESC}","vmware.vm.net.if.out[{$URL},{HOST.HOST},{#IFNAME},bps]",60,90,365,0,3,,Bps,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,2,,NULL,,,0,30,0,0,0,
23620,5,,,10084,"Zabbix value cache, % free","zabbix[vcache,buffer,pfree]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,22191,NULL,,,,0,0,,,,,0,0,,NULL,,,0,0,0,0,0,
23625,5,,,10084,"Zabbix value cache hits","zabbix[vcache,cache,hits]",60,7,365,0,0,,vps,0,1,,0,,,1,,0,,22196,NULL,,,,0,0,,,,,0,0,,NULL,,,0,0,0,0,0,
23628,5,,,10084,"Zabbix value cache misses","zabbix[vcache,cache,misses]",60,7,365,0,0,,vps,0,1,,0,,,1,,0,,22199,NULL,,,,0,0,,,,,0,0,,NULL,,,0,0,0,0,0,
23629,3,,,10091,"Number of bytes received","vmware.hv.network.in[{$URL},{HOST.HOST},bps]",60,90,365,0,3,,Bps,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,0,,NULL,,,0,30,0,0,0,
23630,3,,,10091,"Number of bytes transmitted","vmware.hv.network.out[{$URL},{HOST.HOST},bps]",60,90,365,0,3,,Bps,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,0,,NULL,,,0,30,0,0,0,
23631,3,,,10091,"Datastore discovery","vmware.hv.datastore.discovery[{$URL},{HOST.HOST}]",3600,90,365,0,4,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,1,:,NULL,,,0,30,0,0,0,
23632,3,,,10091,"Average read latency of the datastore $3","vmware.hv.datastore.read[{$URL},{HOST.HOST},{#DATASTORE},latency]",60,90,365,0,3,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,2,,NULL,,,0,30,0,0,0,
23633,3,,,10091,"Average write latency of the datastore $3","vmware.hv.datastore.write[{$URL},{HOST.HOST},{#DATASTORE},latency]",60,90,365,0,3,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,2,,NULL,,,0,30,0,0,0,
23634,5,,,10047,"Zabbix vmware cache, % free","zabbix[vmware,buffer,pfree]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23635,5,,,10084,"Zabbix vmware cache, % free","zabbix[vmware,buffer,pfree]",60,7,365,0,0,,%,0,0,,0,,,1,,0,,23634,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23636,16,,,10082,"jvm Name","jmx[""java.lang:type=Runtime"",VmName]",3600,7,365,0,1,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23637,16,,,10082,"os Process CPU Load","jmx[""java.lang:type=OperatingSystem"",ProcessCpuLoad]",60,7,365,0,0,,%,1,0,,0,,,100,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23638,16,,,10082,"mem Heap Memory used","jmx[""java.lang:type=Memory"",HeapMemoryUsage.used]",60,7,365,0,3,,B,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23639,16,,,10082,"mem Heap Memory committed","jmx[""java.lang:type=Memory"",HeapMemoryUsage.committed]",60,7,365,0,3,,B,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23640,16,,,10082,"mem Heap Memory max","jmx[""java.lang:type=Memory"",HeapMemoryUsage.max]",3600,7,365,0,3,,B,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23641,16,,,10082,"mem Non-Heap Memory committed","jmx[""java.lang:type=Memory"",NonHeapMemoryUsage.committed]",60,7,365,0,3,,B,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23642,16,,,10082,"mem Non-Heap Memory used","jmx[""java.lang:type=Memory"",NonHeapMemoryUsage.used]",60,7,365,0,3,,B,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23643,16,,,10082,"mem Non-Heap Memory max","jmx[""java.lang:type=Memory"",NonHeapMemoryUsage.max]",3600,7,365,0,3,,B,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23644,3,,,10093,"FTP service is running",net.tcp.service[ftp],60,7,365,0,3,,,0,0,,0,,,1,,0,,NULL,1,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23645,3,,,10094,"HTTP service is running",net.tcp.service[http],60,7,365,0,3,,,0,0,,0,,,1,,0,,NULL,1,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23646,3,,,10095,"HTTPS service is running",net.tcp.service[https],60,7,365,0,3,,,0,0,,0,,,1,,0,,NULL,1,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23647,3,,,10096,"IMAP service is running",net.tcp.service[imap],60,7,365,0,3,,,0,0,,0,,,1,,0,,NULL,1,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23648,3,,,10097,"LDAP service is running",net.tcp.service[ldap],60,7,365,0,3,,,0,0,,0,,,1,,0,,NULL,1,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23649,3,,,10098,"NNTP service is running",net.tcp.service[nntp],60,7,365,0,3,,,0,0,,0,,,1,,0,,NULL,1,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23650,3,,,10099,"NTP service is running",net.tcp.service[ntp],60,7,365,0,3,,,0,0,,0,,,1,,0,,NULL,1,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23651,3,,,10100,"POP service is running",net.tcp.service[pop],60,7,365,0,3,,,0,0,,0,,,1,,0,,NULL,1,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23652,3,,,10101,"SMTP service is running",net.tcp.service[smtp],60,7,365,0,3,,,0,0,,0,,,1,,0,,NULL,1,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23653,3,,,10102,"SSH service is running",net.tcp.service[ssh],60,7,365,0,3,,,0,0,,0,,,1,,0,,NULL,1,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23654,3,,,10103,"Telnet service is running",net.tcp.service[telnet],60,7,365,0,3,,,0,0,,0,,,1,,0,,NULL,1,,,,0,0,,,,,0,0,,NULL,,,0,0,0,0,0,
23655,3,,,10104,"ICMP ping",icmpping,60,7,365,0,3,,,0,0,,0,,,1,,0,,NULL,1,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23656,3,,,10104,"ICMP response time",icmppingsec,60,7,365,0,0,,s,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23657,3,,,10104,"ICMP loss",icmppingloss,60,7,365,0,0,,%,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,,,,,0,0,,NULL,,,0,30,0,0,0,
23658,3,,,10088,"Full name",vmware.fullname[{$URL}],3600,90,365,0,1,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,0,,NULL,,,0,30,0,0,0,
23659,3,,,10088,Version,vmware.version[{$URL}],3600,90,365,0,1,,,0,0,,0,,,1,,0,,NULL,NULL,,,,0,0,{$USERNAME},{$PASSWORD},,,0,0,,NULL,,,0,30,0,0,0,
23665,3,,,10091,"Health state rollup","vmware.hv.sensor.health.state[{$URL},{HOST.HOST}]",60,90,365,0,3,,,0,0,,0,,,1,,0,,NULL,13,,,,0,0,{$USERNAME},{$PASSWORD},,,0,0,,NULL,,"The host health state rollup sensor value: gray - unknown, ok, red - it has a problem, yellow - it might have a problem.",0,30,0,0,0,
23666,16,,,10105,"cl Loaded Class Count","jmx[""java.lang:type=ClassLoading"",LoadedClassCount]",60,7,365,0,3,,,0,0,,0,,,1,,0,,23173,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23667,16,,,10105,"cl Total Loaded Class Count","jmx[""java.lang:type=ClassLoading"",TotalLoadedClassCount]",60,7,365,0,3,,,0,0,,0,,,1,,0,,23174,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23668,16,,,10105,"cl Unloaded Class Count","jmx[""java.lang:type=ClassLoading"",UnloadedClassCount]",60,7,365,0,3,,,0,0,,0,,,1,,0,,23175,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23669,16,,,10105,"comp Name of the current JIT compiler","jmx[""java.lang:type=Compilation"",Name]",3600,7,365,0,1,,,0,0,,0,,,1,,0,,23212,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23670,16,,,10105,"comp Accumulated time spent in compilation","jmx[""java.lang:type=Compilation"",TotalCompilationTime]",60,7,365,0,0,,s,1,0,,0,,,0.001,,0,,23172,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23671,16,,,10105,"gc ConcurrentMarkSweep number of collections per second","jmx[""java.lang:type=GarbageCollector,name=ConcurrentMarkSweep"",CollectionCount]",60,7,365,0,0,,,0,1,,0,,,1,,0,,23177,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23672,16,,,10105,"gc ConcurrentMarkSweep accumulated time spent in collection","jmx[""java.lang:type=GarbageCollector,name=ConcurrentMarkSweep"",CollectionTime]",60,7,365,0,0,,s,1,0,,0,,,0.001,,0,,23176,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23673,16,,,10105,"gc Copy number of collections per second","jmx[""java.lang:type=GarbageCollector,name=Copy"",CollectionCount]",60,7,365,0,0,,,0,1,,0,,,1,,0,,23179,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23674,16,,,10105,"gc Copy accumulated time spent in collection","jmx[""java.lang:type=GarbageCollector,name=Copy"",CollectionTime]",60,7,365,0,0,,s,1,0,,0,,,0.001,,0,,23178,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23675,16,,,10105,"gc MarkSweepCompact number of collections per second","jmx[""java.lang:type=GarbageCollector,name=MarkSweepCompact"",CollectionCount]",60,7,365,0,0,,,0,1,,0,,,1,,0,,23181,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23676,16,,,10105,"gc MarkSweepCompact accumulated time spent in collection","jmx[""java.lang:type=GarbageCollector,name=MarkSweepCompact"",CollectionTime]",60,7,365,0,0,,s,1,0,,0,,,0.001,,0,,23180,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23677,16,,,10105,"gc PS MarkSweep number of collections per second","jmx[""java.lang:type=GarbageCollector,name=PS MarkSweep"",CollectionCount]",60,7,365,0,0,,,0,1,,0,,,1,,0,,23187,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23678,16,,,10105,"gc PS MarkSweep accumulated time spent in collection","jmx[""java.lang:type=GarbageCollector,name=PS MarkSweep"",CollectionTime]",60,7,365,0,0,,s,1,0,,0,,,0.001,,0,,23184,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23679,16,,,10105,"gc PS Scavenge number of collections per second","jmx[""java.lang:type=GarbageCollector,name=PS Scavenge"",CollectionCount]",60,7,365,0,0,,,0,1,,0,,,1,,0,,23186,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23680,16,,,10105,"gc PS Scavenge accumulated time spent in collection","jmx[""java.lang:type=GarbageCollector,name=PS Scavenge"",CollectionTime]",60,7,365,0,0,,s,1,0,,0,,,0.001,,0,,23185,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23681,16,,,10105,"gc ParNew number of collections per second","jmx[""java.lang:type=GarbageCollector,name=ParNew"",CollectionCount]",60,7,365,0,0,,,0,1,,0,,,1,,0,,23183,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23682,16,,,10105,"gc ParNew accumulated time spent in collection","jmx[""java.lang:type=GarbageCollector,name=ParNew"",CollectionTime]",60,7,365,0,0,,s,1,0,,0,,,0.001,,0,,23182,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23683,16,,,10105,"mem Heap Memory committed","jmx[""java.lang:type=Memory"",HeapMemoryUsage.committed]",60,7,365,0,3,,B,0,0,,0,,,1,,0,,23639,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23684,16,,,10105,"mem Heap Memory max","jmx[""java.lang:type=Memory"",HeapMemoryUsage.max]",3600,7,365,0,3,,B,0,0,,0,,,1,,0,,23640,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23685,16,,,10105,"mem Heap Memory used","jmx[""java.lang:type=Memory"",HeapMemoryUsage.used]",60,7,365,0,3,,B,0,0,,0,,,1,,0,,23638,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23686,16,,,10105,"mem Non-Heap Memory committed","jmx[""java.lang:type=Memory"",NonHeapMemoryUsage.committed]",60,7,365,0,3,,B,0,0,,0,,,1,,0,,23641,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23687,16,,,10105,"mem Non-Heap Memory max","jmx[""java.lang:type=Memory"",NonHeapMemoryUsage.max]",3600,7,365,0,3,,B,0,0,,0,,,1,,0,,23643,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23688,16,,,10105,"mem Non-Heap Memory used","jmx[""java.lang:type=Memory"",NonHeapMemoryUsage.used]",60,7,365,0,3,,B,0,0,,0,,,1,,0,,23642,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23689,16,,,10105,"mem Object Pending Finalization Count","jmx[""java.lang:type=Memory"",ObjectPendingFinalizationCount]",60,7,365,0,3,,,0,0,,0,,,1,,0,,23190,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23690,16,,,10105,"mp CMS Old Gen committed","jmx[""java.lang:type=MemoryPool,name=CMS Old Gen"",Usage.committed]",60,7,365,0,3,,B,0,0,,0,,,1,,0,,23191,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23691,16,,,10105,"mp CMS Old Gen max","jmx[""java.lang:type=MemoryPool,name=CMS Old Gen"",Usage.max]",3600,7,365,0,3,,B,0,0,,0,,,1,,0,,23192,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23692,16,,,10105,"mp CMS Old Gen used","jmx[""java.lang:type=MemoryPool,name=CMS Old Gen"",Usage.used]",60,7,365,0,3,,B,0,0,,0,,,1,,0,,23193,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23693,16,,,10105,"mp CMS Perm Gen committed","jmx[""java.lang:type=MemoryPool,name=CMS Perm Gen"",Usage.committed]",60,7,365,0,3,,B,0,0,,0,,,1,,0,,23194,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23694,16,,,10105,"mp CMS Perm Gen max","jmx[""java.lang:type=MemoryPool,name=CMS Perm Gen"",Usage.max]",3600,7,365,0,3,,B,0,0,,0,,,1,,0,,23195,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23695,16,,,10105,"mp CMS Perm Gen used","jmx[""java.lang:type=MemoryPool,name=CMS Perm Gen"",Usage.used]",60,7,365,0,3,,B,0,0,,0,,,1,,0,,23196,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23696,16,,,10105,"mp Code Cache committed","jmx[""java.lang:type=MemoryPool,name=Code Cache"",Usage.committed]",60,7,365,0,3,,B,0,0,,0,,,1,,0,,23197,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23697,16,,,10105,"mp Code Cache max","jmx[""java.lang:type=MemoryPool,name=Code Cache"",Usage.max]",3600,7,365,0,3,,B,0,0,,0,,,1,,0,,23198,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23698,16,,,10105,"mp Code Cache used","jmx[""java.lang:type=MemoryPool,name=Code Cache"",Usage.used]",60,7,365,0,3,,B,0,0,,0,,,1,,0,,23199,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23699,16,,,10105,"mp PS Old Gen committed","jmx[""java.lang:type=MemoryPool,name=PS Old Gen"",Usage.committed]",60,7,365,0,3,,B,0,0,,0,,,1,,0,,23203,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23700,16,,,10105,"mp PS Old Gen max","jmx[""java.lang:type=MemoryPool,name=PS Old Gen"",Usage.max]",3600,7,365,0,3,,B,0,0,,0,,,1,,0,,23204,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23701,16,,,10105,"mp PS Old Gen used","jmx[""java.lang:type=MemoryPool,name=PS Old Gen"",Usage.used]",60,7,365,0,3,,B,0,0,,0,,,1,,0,,23205,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23702,16,,,10105,"mp PS Perm Gen committed","jmx[""java.lang:type=MemoryPool,name=PS Perm Gen"",Usage.committed]",60,7,365,0,3,,B,0,0,,0,,,1,,0,,23206,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23703,16,,,10105,"mp PS Perm Gen max","jmx[""java.lang:type=MemoryPool,name=PS Perm Gen"",Usage.max]",3600,7,365,0,3,,B,0,0,,0,,,1,,0,,23207,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23704,16,,,10105,"mp PS Perm Gen used","jmx[""java.lang:type=MemoryPool,name=PS Perm Gen"",Usage.used]",60,7,365,0,3,,B,0,0,,0,,,1,,0,,23208,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23705,16,,,10105,"mp Perm Gen committed","jmx[""java.lang:type=MemoryPool,name=Perm Gen"",Usage.committed]",60,7,365,0,3,,B,0,0,,0,,,1,,0,,23200,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23706,16,,,10105,"mp Perm Gen max","jmx[""java.lang:type=MemoryPool,name=Perm Gen"",Usage.max]",3600,7,365,0,3,,B,0,0,,0,,,1,,0,,23201,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23707,16,,,10105,"mp Perm Gen used","jmx[""java.lang:type=MemoryPool,name=Perm Gen"",Usage.used]",60,7,365,0,3,,B,0,0,,0,,,1,,0,,23202,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23708,16,,,10105,"mp Tenured Gen committed","jmx[""java.lang:type=MemoryPool,name=Tenured Gen"",Usage.committed]",60,7,365,0,3,,B,0,0,,0,,,1,,0,,23209,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23709,16,,,10105,"mp Tenured Gen max","jmx[""java.lang:type=MemoryPool,name=Tenured Gen"",Usage.max]",3600,7,365,0,3,,B,0,0,,0,,,1,,0,,23210,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23710,16,,,10105,"mp Tenured Gen used","jmx[""java.lang:type=MemoryPool,name=Tenured Gen"",Usage.used]",60,7,365,0,3,,B,0,0,,0,,,1,,0,,23211,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23711,16,,,10105,"os Max File Descriptor Count","jmx[""java.lang:type=OperatingSystem"",MaxFileDescriptorCount]",3600,7,365,0,3,,,0,0,,0,,,1,,0,,23213,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23712,16,,,10105,"os Open File Descriptor Count","jmx[""java.lang:type=OperatingSystem"",OpenFileDescriptorCount]",60,7,365,0,3,,,0,0,,0,,,1,,0,,23214,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23713,16,,,10105,"os Process CPU Load","jmx[""java.lang:type=OperatingSystem"",ProcessCpuLoad]",60,7,365,0,0,,%,1,0,,0,,,100,,0,,23637,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23714,16,,,10105,"jvm Uptime","jmx[""java.lang:type=Runtime"",Uptime]",60,7,365,0,3,,uptime,1,0,,0,,,0.001,,0,,23188,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23715,16,,,10105,"jvm Name","jmx[""java.lang:type=Runtime"",VmName]",3600,7,365,0,1,,,0,0,,0,,,1,,0,,23636,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23716,16,,,10105,"jvm Version","jmx[""java.lang:type=Runtime"",VmVersion]",3600,7,365,0,1,,,0,0,,0,,,1,,0,,23189,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23717,16,,,10105,"th Daemon Thread Count","jmx[""java.lang:type=Threading"",DaemonThreadCount]",60,7,365,0,3,,,0,0,,0,,,1,,0,,23215,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23718,16,,,10105,"th Peak Thread Count","jmx[""java.lang:type=Threading"",PeakThreadCount]",60,7,365,0,3,,,0,0,,0,,,1,,0,,23216,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23719,16,,,10105,"th Thread Count","jmx[""java.lang:type=Threading"",ThreadCount]",60,7,365,0,3,,,0,0,,0,,,1,,0,,23217,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
23720,16,,,10105,"th Total Started Thread Count","jmx[""java.lang:type=Threading"",TotalStartedThreadCount]",60,7,365,0,3,,,0,0,,0,,,1,,0,,23218,NULL,,,,0,0,,,,,0,0,,2,,,0,30,0,0,0,
